split,case_id,img_shape,mask_shape,mask_voxels,img_voxels
train,BraTS-MEN-RT-0197-1_slice_076,"(256, 256)","(256, 256)",1578,65536
train,BraTS-MEN-RT-0052-1_slice_065,"(256, 256)","(256, 256)",49,65536
train,BraTS-MEN-RT-0197-1_slice_066,"(256, 256)","(256, 256)",2118,65536
train,BraTS-MEN-RT-0056-1_slice_052,"(256, 256)","(256, 256)",222,65536
train,BraTS-MEN-RT-0076-1_slice_054,"(256, 256)","(256, 256)",100,65536
train,BraTS-MEN-RT-0236-1_slice_094,"(256, 256)","(256, 256)",22,65536
train,BraTS-MEN-RT-0193-1_slice_129,"(256, 256)","(256, 256)",708,65536
train,BraTS-MEN-RT-0322-1_slice_149,"(256, 256)","(256, 256)",775,65536
train,BraTS-MEN-RT-0017-1_slice_139,"(256, 256)","(256, 256)",1638,65536
train,BraTS-MEN-RT-0596-1_slice_091,"(256, 256)","(256, 256)",281,65536
train,BraTS-MEN-RT-0546-1_slice_160,"(256, 256)","(256, 256)",741,65536
train,BraTS-MEN-RT-0617-1_slice_065,"(256, 256)","(256, 256)",680,65536
train,BraTS-MEN-RT-0363-1_slice_022,"(256, 256)","(256, 256)",114,65536
train,BraTS-MEN-RT-0567-1_slice_149,"(256, 256)","(256, 256)",64,65536
train,BraTS-MEN-RT-0283-1_slice_147,"(256, 256)","(256, 256)",45,65536
train,BraTS-MEN-RT-0382-1_slice_081,"(256, 256)","(256, 256)",77,65536
train,BraTS-MEN-RT-0356-1_slice_147,"(256, 256)","(256, 256)",663,65536
train,BraTS-MEN-RT-0603-1_slice_129,"(256, 256)","(256, 256)",40,65536
train,BraTS-MEN-RT-0593-1_slice_089,"(256, 256)","(256, 256)",1339,65536
train,BraTS-MEN-RT-0037-1_slice_047,"(256, 256)","(256, 256)",265,65536
train,BraTS-MEN-RT-0016-1_slice_116,"(256, 256)","(256, 256)",196,65536
train,BraTS-MEN-RT-0623-1_slice_047,"(256, 256)","(256, 256)",75,65536
train,BraTS-MEN-RT-0612-1_slice_115,"(256, 256)","(256, 256)",196,65536
train,BraTS-MEN-RT-0596-1_slice_081,"(256, 256)","(256, 256)",973,65536
train,BraTS-MEN-RT-0017-1_slice_129,"(256, 256)","(256, 256)",2354,65536
train,BraTS-MEN-RT-0617-1_slice_075,"(256, 256)","(256, 256)",730,65536
train,BraTS-MEN-RT-0286-1_slice_037,"(256, 256)","(256, 256)",387,65536
train,BraTS-MEN-RT-0593-1_slice_099,"(256, 256)","(256, 256)",518,65536
train,BraTS-MEN-RT-0037-1_slice_057,"(256, 256)","(256, 256)",1868,65536
train,BraTS-MEN-RT-0002-1_slice_132,"(256, 256)","(256, 256)",414,65536
train,BraTS-MEN-RT-0016-1_slice_106,"(256, 256)","(256, 256)",174,65536
train,BraTS-MEN-RT-0363-1_slice_032,"(256, 256)","(256, 256)",808,65536
train,BraTS-MEN-RT-0392-1_slice_092,"(256, 256)","(256, 256)",203,65536
train,BraTS-MEN-RT-0229-1_slice_061,"(256, 256)","(256, 256)",813,65536
train,BraTS-MEN-RT-0565-1_slice_081,"(256, 256)","(256, 256)",198,65536
train,BraTS-MEN-RT-0490-1_slice_087,"(256, 256)","(256, 256)",1042,65536
train,BraTS-MEN-RT-0089-1_slice_155,"(256, 256)","(256, 256)",98,65536
train,BraTS-MEN-RT-0209-1_slice_067,"(256, 256)","(256, 256)",771,65536
train,BraTS-MEN-RT-0188-1_slice_093,"(256, 256)","(256, 256)",3107,65536
train,BraTS-MEN-RT-0545-1_slice_087,"(256, 256)","(256, 256)",950,65536
train,BraTS-MEN-RT-0274-1_slice_160,"(256, 256)","(256, 256)",752,65536
train,BraTS-MEN-RT-0208-1_slice_048,"(256, 256)","(256, 256)",264,65536
train,BraTS-MEN-RT-0134-1_slice_131,"(256, 256)","(256, 256)",23,65536
train,BraTS-MEN-RT-0120-1_slice_105,"(256, 256)","(256, 256)",1172,65536
train,BraTS-MEN-RT-0409-1_slice_043,"(256, 256)","(256, 256)",882,65536
train,BraTS-MEN-RT-0395-1_slice_152,"(256, 256)","(256, 256)",70,65536
train,BraTS-MEN-RT-0284-1_slice_097,"(256, 256)","(256, 256)",3570,65536
train,BraTS-MEN-RT-0438-1_slice_111,"(256, 256)","(256, 256)",251,65536
train,BraTS-MEN-RT-0158-1_slice_172,"(256, 256)","(256, 256)",121,65536
train,BraTS-MEN-RT-0089-1_slice_145,"(256, 256)","(256, 256)",141,65536
train,BraTS-MEN-RT-0209-1_slice_077,"(256, 256)","(256, 256)",2067,65536
train,BraTS-MEN-RT-0490-1_slice_097,"(256, 256)","(256, 256)",909,65536
train,BraTS-MEN-RT-0198-1_slice_080,"(256, 256)","(256, 256)",141,65536
train,BraTS-MEN-RT-0188-1_slice_083,"(256, 256)","(256, 256)",2669,65536
train,BraTS-MEN-RT-0545-1_slice_097,"(256, 256)","(256, 256)",137,65536
train,BraTS-MEN-RT-0179-1_slice_023,"(256, 256)","(256, 256)",40,65536
train,BraTS-MEN-RT-0294-1_slice_084,"(256, 256)","(256, 256)",115,65536
train,BraTS-MEN-RT-0120-1_slice_115,"(256, 256)","(256, 256)",1182,65536
train,BraTS-MEN-RT-0284-1_slice_087,"(256, 256)","(256, 256)",2439,65536
train,BraTS-MEN-RT-0409-1_slice_053,"(256, 256)","(256, 256)",1927,65536
train,BraTS-MEN-RT-0395-1_slice_142,"(256, 256)","(256, 256)",18,65536
train,BraTS-MEN-RT-0048-1_slice_098,"(256, 256)","(256, 256)",93,65536
train,BraTS-MEN-RT-0300-1_slice_097,"(256, 256)","(256, 256)",1146,65536
train,BraTS-MEN-RT-0171-1_slice_105,"(256, 256)","(256, 256)",59,65536
train,BraTS-MEN-RT-0085-1_slice_054,"(256, 256)","(256, 256)",1838,65536
train,BraTS-MEN-RT-0081-1_slice_063,"(256, 256)","(256, 256)",2446,65536
train,BraTS-MEN-RT-0458-1_slice_043,"(256, 256)","(256, 256)",142,65536
train,BraTS-MEN-RT-0589-1_slice_074,"(256, 256)","(256, 256)",167,65536
train,BraTS-MEN-RT-0080-1_slice_134,"(256, 256)","(256, 256)",24,65536
train,BraTS-MEN-RT-0084-1_slice_103,"(256, 256)","(256, 256)",465,65536
train,BraTS-MEN-RT-0449-1_slice_117,"(256, 256)","(256, 256)",440,65536
train,BraTS-MEN-RT-0448-1_slice_138,"(256, 256)","(256, 256)",609,65536
train,BraTS-MEN-RT-0258-1_slice_067,"(256, 256)","(256, 256)",304,65536
train,BraTS-MEN-RT-0537-1_slice_200,"(256, 256)","(256, 256)",846,65536
train,BraTS-MEN-RT-0249-1_slice_133,"(256, 256)","(256, 256)",1117,65536
train,BraTS-MEN-RT-0534-1_slice_081,"(256, 256)","(256, 256)",1282,65536
train,BraTS-MEN-RT-0425-1_slice_144,"(256, 256)","(256, 256)",413,65536
train,BraTS-MEN-RT-0268-1_slice_062,"(256, 256)","(256, 256)",68,65536
train,BraTS-MEN-RT-0080-1_slice_124,"(256, 256)","(256, 256)",46,65536
train,BraTS-MEN-RT-0084-1_slice_113,"(256, 256)","(256, 256)",1107,65536
train,BraTS-MEN-RT-0449-1_slice_107,"(256, 256)","(256, 256)",650,65536
train,BraTS-MEN-RT-0085-1_slice_044,"(256, 256)","(256, 256)",1738,65536
train,BraTS-MEN-RT-0608-1_slice_090,"(256, 256)","(256, 256)",25,65536
train,BraTS-MEN-RT-0300-1_slice_087,"(256, 256)","(256, 256)",671,65536
train,BraTS-MEN-RT-0081-1_slice_073,"(256, 256)","(256, 256)",2636,65536
train,BraTS-MEN-RT-0458-1_slice_053,"(256, 256)","(256, 256)",272,65536
train,BraTS-MEN-RT-0589-1_slice_064,"(256, 256)","(256, 256)",244,65536
train,BraTS-MEN-RT-0249-1_slice_123,"(256, 256)","(256, 256)",666,65536
train,BraTS-MEN-RT-0537-1_slice_210,"(256, 256)","(256, 256)",1578,65536
train,BraTS-MEN-RT-0425-1_slice_154,"(256, 256)","(256, 256)",250,65536
train,BraTS-MEN-RT-0268-1_slice_072,"(256, 256)","(256, 256)",174,65536
train,BraTS-MEN-RT-0388-1_slice_117,"(256, 256)","(256, 256)",195,65536
train,BraTS-MEN-RT-0534-1_slice_091,"(256, 256)","(256, 256)",911,65536
train,BraTS-MEN-RT-0448-1_slice_128,"(256, 256)","(256, 256)",922,65536
train,BraTS-MEN-RT-0091-1_slice_108,"(256, 256)","(256, 256)",298,65536
train,BraTS-MEN-RT-0004-1_slice_064,"(256, 256)","(256, 256)",365,65536
train,BraTS-MEN-RT-0250-1_slice_090,"(256, 256)","(256, 256)",61,65536
train,BraTS-MEN-RT-0030-1_slice_056,"(256, 256)","(256, 256)",91,65536
train,BraTS-MEN-RT-0260-1_slice_095,"(256, 256)","(256, 256)",123,65536
train,BraTS-MEN-RT-0441-1_slice_098,"(256, 256)","(256, 256)",66,65536
train,BraTS-MEN-RT-0625-1_slice_111,"(256, 256)","(256, 256)",524,65536
train,BraTS-MEN-RT-0031-1_slice_079,"(256, 256)","(256, 256)",560,65536
train,BraTS-MEN-RT-0089-1_slice_094,"(256, 256)","(256, 256)",408,65536
train,BraTS-MEN-RT-0318-1_slice_063,"(256, 256)","(256, 256)",164,65536
train,BraTS-MEN-RT-0555-1_slice_145,"(256, 256)","(256, 256)",96,65536
train,BraTS-MEN-RT-0620-1_slice_071,"(256, 256)","(256, 256)",267,65536
train,BraTS-MEN-RT-0611-1_slice_123,"(256, 256)","(256, 256)",691,65536
train,BraTS-MEN-RT-0319-1_slice_134,"(256, 256)","(256, 256)",1226,65536
train,BraTS-MEN-RT-0380-1_slice_088,"(256, 256)","(256, 256)",147,65536
train,BraTS-MEN-RT-0361-1_slice_143,"(256, 256)","(256, 256)",103,65536
train,BraTS-MEN-RT-0030-1_slice_046,"(256, 256)","(256, 256)",171,65536
train,BraTS-MEN-RT-0015-1_slice_120,"(256, 256)","(256, 256)",35,65536
train,BraTS-MEN-RT-0441-1_slice_088,"(256, 256)","(256, 256)",105,65536
train,BraTS-MEN-RT-0601-1_slice_048,"(256, 256)","(256, 256)",83,65536
train,BraTS-MEN-RT-0004-1_slice_074,"(256, 256)","(256, 256)",15,65536
train,BraTS-MEN-RT-0198-1_slice_039,"(256, 256)","(256, 256)",207,65536
train,BraTS-MEN-RT-0611-1_slice_133,"(256, 256)","(256, 256)",877,65536
train,BraTS-MEN-RT-0319-1_slice_124,"(256, 256)","(256, 256)",1467,65536
train,BraTS-MEN-RT-0620-1_slice_061,"(256, 256)","(256, 256)",161,65536
train,BraTS-MEN-RT-0338-1_slice_075,"(256, 256)","(256, 256)",147,65536
train,BraTS-MEN-RT-0591-1_slice_090,"(256, 256)","(256, 256)",248,65536
train,BraTS-MEN-RT-0625-1_slice_101,"(256, 256)","(256, 256)",644,65536
train,BraTS-MEN-RT-0454-1_slice_093,"(256, 256)","(256, 256)",384,65536
train,BraTS-MEN-RT-0339-1_slice_122,"(256, 256)","(256, 256)",99,65536
train,BraTS-MEN-RT-0031-1_slice_069,"(256, 256)","(256, 256)",923,65536
train,BraTS-MEN-RT-0289-1_slice_100,"(256, 256)","(256, 256)",52,65536
train,BraTS-MEN-RT-0548-1_slice_068,"(256, 256)","(256, 256)",1123,65536
train,BraTS-MEN-RT-0060-1_slice_079,"(256, 256)","(256, 256)",1312,65536
train,BraTS-MEN-RT-0029-1_slice_034,"(256, 256)","(256, 256)",120,65536
train,BraTS-MEN-RT-0044-1_slice_130,"(256, 256)","(256, 256)",2084,65536
train,BraTS-MEN-RT-0410-1_slice_098,"(256, 256)","(256, 256)",1693,65536
train,BraTS-MEN-RT-0064-1_slice_136,"(256, 256)","(256, 256)",208,65536
train,BraTS-MEN-RT-0070-1_slice_102,"(256, 256)","(256, 256)",532,65536
train,BraTS-MEN-RT-0549-1_slice_047,"(256, 256)","(256, 256)",46,65536
train,BraTS-MEN-RT-0378-1_slice_049,"(256, 256)","(256, 256)",44,65536
train,BraTS-MEN-RT-0488-1_slice_073,"(256, 256)","(256, 256)",154,65536
train,BraTS-MEN-RT-0060-1_slice_069,"(256, 256)","(256, 256)",1137,65536
train,BraTS-MEN-RT-0191-1_slice_058,"(256, 256)","(256, 256)",258,65536
train,BraTS-MEN-RT-0548-1_slice_078,"(256, 256)","(256, 256)",66,65536
train,BraTS-MEN-RT-0549-1_slice_057,"(256, 256)","(256, 256)",196,65536
train,BraTS-MEN-RT-0070-1_slice_112,"(256, 256)","(256, 256)",953,65536
train,BraTS-MEN-RT-0531-1_slice_148,"(256, 256)","(256, 256)",975,65536
train,BraTS-MEN-RT-0378-1_slice_059,"(256, 256)","(256, 256)",293,65536
train,BraTS-MEN-RT-0489-1_slice_134,"(256, 256)","(256, 256)",223,65536
train,BraTS-MEN-RT-0044-1_slice_120,"(256, 256)","(256, 256)",2557,65536
train,BraTS-MEN-RT-0330-1_slice_143,"(256, 256)","(256, 256)",419,65536
train,BraTS-MEN-RT-0410-1_slice_088,"(256, 256)","(256, 256)",3094,65536
train,BraTS-MEN-RT-0503-1_slice_095,"(256, 256)","(256, 256)",1271,65536
train,BraTS-MEN-RT-0143-1_slice_109,"(256, 256)","(256, 256)",716,65536
train,BraTS-MEN-RT-0167-1_slice_138,"(256, 256)","(256, 256)",88,65536
train,BraTS-MEN-RT-0317-1_slice_085,"(256, 256)","(256, 256)",419,65536
train,BraTS-MEN-RT-0166-1_slice_117,"(256, 256)","(256, 256)",802,65536
train,BraTS-MEN-RT-0412-1_slice_140,"(256, 256)","(256, 256)",182,65536
train,BraTS-MEN-RT-0503-1_slice_085,"(256, 256)","(256, 256)",1883,65536
train,BraTS-MEN-RT-0143-1_slice_119,"(256, 256)","(256, 256)",113,65536
train,BraTS-MEN-RT-0173-1_slice_064,"(256, 256)","(256, 256)",404,65536
train,BraTS-MEN-RT-0147-1_slice_056,"(256, 256)","(256, 256)",84,65536
train,BraTS-MEN-RT-0317-1_slice_095,"(256, 256)","(256, 256)",592,65536
train,BraTS-MEN-RT-0536-1_slice_098,"(256, 256)","(256, 256)",157,65536
train,BraTS-MEN-RT-0107-1_slice_112,"(256, 256)","(256, 256)",1177,65536
train,BraTS-MEN-RT-0113-1_slice_126,"(256, 256)","(256, 256)",998,65536
train,BraTS-MEN-RT-0103-1_slice_125,"(256, 256)","(256, 256)",75,65536
train,BraTS-MEN-RT-0356-1_slice_086,"(256, 256)","(256, 256)",2064,65536
train,BraTS-MEN-RT-0247-1_slice_143,"(256, 256)","(256, 256)",574,65536
train,BraTS-MEN-RT-0112-1_slice_071,"(256, 256)","(256, 256)",395,65536
train,BraTS-MEN-RT-0596-1_slice_028,"(256, 256)","(256, 256)",111,65536
train,BraTS-MEN-RT-0373-1_slice_098,"(256, 256)","(256, 256)",1648,65536
train,BraTS-MEN-RT-0116-1_slice_056,"(256, 256)","(256, 256)",78,65536
train,BraTS-MEN-RT-0356-1_slice_096,"(256, 256)","(256, 256)",3312,65536
train,BraTS-MEN-RT-0112-1_slice_061,"(256, 256)","(256, 256)",542,65536
train,BraTS-MEN-RT-0596-1_slice_038,"(256, 256)","(256, 256)",363,65536
train,BraTS-MEN-RT-0283-1_slice_096,"(256, 256)","(256, 256)",52,65536
train,BraTS-MEN-RT-0387-1_slice_030,"(256, 256)","(256, 256)",132,65536
train,BraTS-MEN-RT-0113-1_slice_136,"(256, 256)","(256, 256)",278,65536
train,BraTS-MEN-RT-0107-1_slice_102,"(256, 256)","(256, 256)",2102,65536
train,BraTS-MEN-RT-0373-1_slice_088,"(256, 256)","(256, 256)",1802,65536
train,BraTS-MEN-RT-0247-1_slice_121,"(256, 256)","(256, 256)",122,65536
train,BraTS-MEN-RT-0453-1_slice_049,"(256, 256)","(256, 256)",100,65536
train,BraTS-MEN-RT-0392-1_slice_121,"(256, 256)","(256, 256)",531,65536
train,BraTS-MEN-RT-0387-1_slice_042,"(256, 256)","(256, 256)",704,65536
train,BraTS-MEN-RT-0583-1_slice_129,"(256, 256)","(256, 256)",960,65536
train,BraTS-MEN-RT-0383-1_slice_075,"(256, 256)","(256, 256)",149,65536
train,BraTS-MEN-RT-0447-1_slice_105,"(256, 256)","(256, 256)",103,65536
train,BraTS-MEN-RT-0452-1_slice_066,"(256, 256)","(256, 256)",348,65536
train,BraTS-MEN-RT-0456-1_slice_051,"(256, 256)","(256, 256)",34,65536
train,BraTS-MEN-RT-0263-1_slice_068,"(256, 256)","(256, 256)",242,65536
train,BraTS-MEN-RT-0387-1_slice_052,"(256, 256)","(256, 256)",501,65536
train,BraTS-MEN-RT-0393-1_slice_066,"(256, 256)","(256, 256)",268,65536
train,BraTS-MEN-RT-0583-1_slice_139,"(256, 256)","(256, 256)",185,65536
train,BraTS-MEN-RT-0136-1_slice_032,"(256, 256)","(256, 256)",40,65536
train,BraTS-MEN-RT-0247-1_slice_131,"(256, 256)","(256, 256)",528,65536
train,BraTS-MEN-RT-0453-1_slice_059,"(256, 256)","(256, 256)",118,65536
train,BraTS-MEN-RT-0392-1_slice_131,"(256, 256)","(256, 256)",79,65536
train,BraTS-MEN-RT-0452-1_slice_076,"(256, 256)","(256, 256)",406,65536
train,BraTS-MEN-RT-0126-1_slice_149,"(256, 256)","(256, 256)",1048,65536
train,BraTS-MEN-RT-0616-1_slice_081,"(256, 256)","(256, 256)",37,65536
train,BraTS-MEN-RT-0442-1_slice_075,"(256, 256)","(256, 256)",38,65536
train,BraTS-MEN-RT-0443-1_slice_122,"(256, 256)","(256, 256)",364,65536
train,BraTS-MEN-RT-0216-1_slice_059,"(256, 256)","(256, 256)",69,65536
train,BraTS-MEN-RT-0412-1_slice_132,"(256, 256)","(256, 256)",450,65536
train,BraTS-MEN-RT-0196-1_slice_082,"(256, 256)","(256, 256)",88,65536
train,BraTS-MEN-RT-0203-1_slice_042,"(256, 256)","(256, 256)",1599,65536
train,BraTS-MEN-RT-0232-1_slice_110,"(256, 256)","(256, 256)",70,65536
train,BraTS-MEN-RT-0227-1_slice_073,"(256, 256)","(256, 256)",190,65536
train,BraTS-MEN-RT-0402-1_slice_049,"(256, 256)","(256, 256)",214,65536
train,BraTS-MEN-RT-0063-1_slice_084,"(256, 256)","(256, 256)",1000,65536
train,BraTS-MEN-RT-0412-1_slice_122,"(256, 256)","(256, 256)",130,65536
train,BraTS-MEN-RT-0180-1_slice_208,"(256, 256)","(256, 256)",119,65536
train,BraTS-MEN-RT-0227-1_slice_063,"(256, 256)","(256, 256)",84,65536
train,BraTS-MEN-RT-0402-1_slice_059,"(256, 256)","(256, 256)",169,65536
train,BraTS-MEN-RT-0063-1_slice_094,"(256, 256)","(256, 256)",1035,65536
train,BraTS-MEN-RT-0196-1_slice_092,"(256, 256)","(256, 256)",190,65536
train,BraTS-MEN-RT-0093-1_slice_163,"(256, 256)","(256, 256)",146,65536
train,BraTS-MEN-RT-0097-1_slice_154,"(256, 256)","(256, 256)",89,65536
train,BraTS-MEN-RT-0203-1_slice_052,"(256, 256)","(256, 256)",2821,65536
train,BraTS-MEN-RT-0458-1_slice_098,"(256, 256)","(256, 256)",2784,65536
train,BraTS-MEN-RT-0029-1_slice_056,"(256, 256)","(256, 256)",1213,65536
train,BraTS-MEN-RT-0311-1_slice_118,"(256, 256)","(256, 256)",1403,65536
train,BraTS-MEN-RT-0335-1_slice_051,"(256, 256)","(256, 256)",95,65536
train,BraTS-MEN-RT-0064-1_slice_154,"(256, 256)","(256, 256)",165,65536
train,BraTS-MEN-RT-0310-1_slice_137,"(256, 256)","(256, 256)",278,65536
train,BraTS-MEN-RT-0618-1_slice_120,"(256, 256)","(256, 256)",412,65536
train,BraTS-MEN-RT-0500-1_slice_068,"(256, 256)","(256, 256)",350,65536
train,BraTS-MEN-RT-0325-1_slice_052,"(256, 256)","(256, 256)",169,65536
train,BraTS-MEN-RT-0314-1_slice_100,"(256, 256)","(256, 256)",1007,65536
train,BraTS-MEN-RT-0330-1_slice_131,"(256, 256)","(256, 256)",48,65536
train,BraTS-MEN-RT-0598-1_slice_083,"(256, 256)","(256, 256)",181,65536
train,BraTS-MEN-RT-0315-1_slice_057,"(256, 256)","(256, 256)",213,65536
train,BraTS-MEN-RT-0489-1_slice_146,"(256, 256)","(256, 256)",218,65536
train,BraTS-MEN-RT-0044-1_slice_152,"(256, 256)","(256, 256)",19,65536
train,BraTS-MEN-RT-0588-1_slice_080,"(256, 256)","(256, 256)",56,65536
train,BraTS-MEN-RT-0524-1_slice_059,"(256, 256)","(256, 256)",53,65536
train,BraTS-MEN-RT-0080-1_slice_097,"(256, 256)","(256, 256)",253,65536
train,BraTS-MEN-RT-0054-1_slice_151,"(256, 256)","(256, 256)",17,65536
train,BraTS-MEN-RT-0305-1_slice_054,"(256, 256)","(256, 256)",26,65536
train,BraTS-MEN-RT-0311-1_slice_108,"(256, 256)","(256, 256)",598,65536
train,BraTS-MEN-RT-0458-1_slice_088,"(256, 256)","(256, 256)",1784,65536
train,BraTS-MEN-RT-0029-1_slice_046,"(256, 256)","(256, 256)",981,65536
train,BraTS-MEN-RT-0044-1_slice_142,"(256, 256)","(256, 256)",765,65536
train,BraTS-MEN-RT-0155-1_slice_087,"(256, 256)","(256, 256)",574,65536
train,BraTS-MEN-RT-0524-1_slice_049,"(256, 256)","(256, 256)",460,65536
train,BraTS-MEN-RT-0080-1_slice_087,"(256, 256)","(256, 256)",209,65536
train,BraTS-MEN-RT-0310-1_slice_127,"(256, 256)","(256, 256)",716,65536
train,BraTS-MEN-RT-0618-1_slice_130,"(256, 256)","(256, 256)",272,65536
train,BraTS-MEN-RT-0500-1_slice_078,"(256, 256)","(256, 256)",125,65536
train,BraTS-MEN-RT-0335-1_slice_041,"(256, 256)","(256, 256)",78,65536
train,BraTS-MEN-RT-0321-1_slice_075,"(256, 256)","(256, 256)",308,65536
train,BraTS-MEN-RT-0064-1_slice_144,"(256, 256)","(256, 256)",487,65536
train,BraTS-MEN-RT-0314-1_slice_110,"(256, 256)","(256, 256)",1269,65536
train,BraTS-MEN-RT-0295-1_slice_060,"(256, 256)","(256, 256)",253,65536
train,BraTS-MEN-RT-0350-1_slice_063,"(256, 256)","(256, 256)",379,65536
train,BraTS-MEN-RT-0361-1_slice_131,"(256, 256)","(256, 256)",90,65536
train,BraTS-MEN-RT-0104-1_slice_097,"(256, 256)","(256, 256)",45,65536
train,BraTS-MEN-RT-0058-1_slice_128,"(256, 256)","(256, 256)",392,65536
train,BraTS-MEN-RT-0355-1_slice_103,"(256, 256)","(256, 256)",678,65536
train,BraTS-MEN-RT-0284-1_slice_134,"(256, 256)","(256, 256)",728,65536
train,BraTS-MEN-RT-0188-1_slice_048,"(256, 256)","(256, 256)",867,65536
train,BraTS-MEN-RT-0137-1_slice_213,"(256, 256)","(256, 256)",16,65536
train,BraTS-MEN-RT-0484-1_slice_068,"(256, 256)","(256, 256)",282,65536
train,BraTS-MEN-RT-0360-1_slice_066,"(256, 256)","(256, 256)",333,65536
train,BraTS-MEN-RT-0374-1_slice_052,"(256, 256)","(256, 256)",260,65536
train,BraTS-MEN-RT-0079-1_slice_101,"(256, 256)","(256, 256)",1627,65536
train,BraTS-MEN-RT-0199-1_slice_064,"(256, 256)","(256, 256)",191,65536
train,BraTS-MEN-RT-0611-1_slice_141,"(256, 256)","(256, 256)",785,65536
train,BraTS-MEN-RT-0561-1_slice_115,"(256, 256)","(256, 256)",49,65536
train,BraTS-MEN-RT-0069-1_slice_102,"(256, 256)","(256, 256)",33,65536
train,BraTS-MEN-RT-0544-1_slice_073,"(256, 256)","(256, 256)",940,65536
train,BraTS-MEN-RT-0574-1_slice_076,"(256, 256)","(256, 256)",286,65536
train,BraTS-MEN-RT-0059-1_slice_107,"(256, 256)","(256, 256)",92,65536
train,BraTS-MEN-RT-0551-1_slice_110,"(256, 256)","(256, 256)",287,65536
train,BraTS-MEN-RT-0078-1_slice_056,"(256, 256)","(256, 256)",632,65536
train,BraTS-MEN-RT-0555-1_slice_127,"(256, 256)","(256, 256)",148,65536
train,BraTS-MEN-RT-0355-1_slice_113,"(256, 256)","(256, 256)",1168,65536
train,BraTS-MEN-RT-0284-1_slice_124,"(256, 256)","(256, 256)",2382,65536
train,BraTS-MEN-RT-0188-1_slice_058,"(256, 256)","(256, 256)",1511,65536
train,BraTS-MEN-RT-0360-1_slice_076,"(256, 256)","(256, 256)",38,65536
train,BraTS-MEN-RT-0104-1_slice_087,"(256, 256)","(256, 256)",843,65536
train,BraTS-MEN-RT-0295-1_slice_070,"(256, 256)","(256, 256)",402,65536
train,BraTS-MEN-RT-0481-1_slice_118,"(256, 256)","(256, 256)",315,65536
train,BraTS-MEN-RT-0290-1_slice_068,"(256, 256)","(256, 256)",64,65536
train,BraTS-MEN-RT-0188-1_slice_120,"(256, 256)","(256, 256)",1250,65536
train,BraTS-MEN-RT-0551-1_slice_100,"(256, 256)","(256, 256)",237,65536
train,BraTS-MEN-RT-0560-1_slice_052,"(256, 256)","(256, 256)",708,65536
train,BraTS-MEN-RT-0574-1_slice_066,"(256, 256)","(256, 256)",367,65536
train,BraTS-MEN-RT-0555-1_slice_137,"(256, 256)","(256, 256)",443,65536
train,BraTS-MEN-RT-0078-1_slice_046,"(256, 256)","(256, 256)",197,65536
train,BraTS-MEN-RT-0199-1_slice_074,"(256, 256)","(256, 256)",84,65536
train,BraTS-MEN-RT-0611-1_slice_151,"(256, 256)","(256, 256)",379,65536
train,BraTS-MEN-RT-0319-1_slice_146,"(256, 256)","(256, 256)",326,65536
train,BraTS-MEN-RT-0079-1_slice_111,"(256, 256)","(256, 256)",1455,65536
train,BraTS-MEN-RT-0561-1_slice_105,"(256, 256)","(256, 256)",391,65536
train,BraTS-MEN-RT-0057-1_slice_211,"(256, 256)","(256, 256)",783,65536
train,BraTS-MEN-RT-0044-1_slice_093,"(256, 256)","(256, 256)",413,65536
train,BraTS-MEN-RT-0220-1_slice_062,"(256, 256)","(256, 256)",42,65536
train,BraTS-MEN-RT-0479-1_slice_170,"(256, 256)","(256, 256)",370,65536
train,BraTS-MEN-RT-0085-1_slice_036,"(256, 256)","(256, 256)",1166,65536
train,BraTS-MEN-RT-0405-1_slice_058,"(256, 256)","(256, 256)",1596,65536
train,BraTS-MEN-RT-0249-1_slice_151,"(256, 256)","(256, 256)",28,65536
train,BraTS-MEN-RT-0358-1_slice_094,"(256, 256)","(256, 256)",1319,65536
train,BraTS-MEN-RT-0414-1_slice_074,"(256, 256)","(256, 256)",28,65536
train,BraTS-MEN-RT-0415-1_slice_123,"(256, 256)","(256, 256)",218,65536
train,BraTS-MEN-RT-0434-1_slice_072,"(256, 256)","(256, 256)",202,65536
train,BraTS-MEN-RT-0230-1_slice_119,"(256, 256)","(256, 256)",141,65536
train,BraTS-MEN-RT-0085-1_slice_026,"(256, 256)","(256, 256)",342,65536
train,BraTS-MEN-RT-0220-1_slice_072,"(256, 256)","(256, 256)",277,65536
train,BraTS-MEN-RT-0479-1_slice_160,"(256, 256)","(256, 256)",819,65536
train,BraTS-MEN-RT-0405-1_slice_048,"(256, 256)","(256, 256)",1117,65536
train,BraTS-MEN-RT-0057-1_slice_201,"(256, 256)","(256, 256)",512,65536
train,BraTS-MEN-RT-0181-1_slice_080,"(256, 256)","(256, 256)",239,65536
train,BraTS-MEN-RT-0358-1_slice_084,"(256, 256)","(256, 256)",1703,65536
